CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
34673550119131	Sacramento	Galt Joint Union High	Liberty Ranch High	37	0	2	0	2	3	48	9	0	101	1415
34673553432903	Sacramento	Galt Joint Union High	Estrellita Continuation High	0	0	0	0	0	0	0	0	0	0	1415
34673553433471	Sacramento	Galt Joint Union High	Galt High	35	1	2	0	0	0	14	3	0	55	1415
34674130107383	Sacramento	River Delta Joint Unified	River Delta Community Day	0	0	0	0	0	0	0	0	0	0	1415
34674133430469	Sacramento	River Delta Joint Unified	River Delta High/Elementary (Alternative)	0	0	0	0	0	0	0	0	0	0	1415
34674133430550	Sacramento	River Delta Joint Unified	Mokelumne High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
34674134835302	Sacramento	River Delta Joint Unified	Rio Vista High	14	0	0	0	1	0	21	1	0	37	1415
34674135731708	Sacramento	River Delta Joint Unified	Delta High	10	0	0	0	0	0	8	0	0	18	1415
34674390000001	Sacramento	Sacramento City Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
34674390101881	Sacramento	Sacramento City Unified	New Technology High	19	1	1	0	1	3	9	2	0	36	1415
34674390101899	Sacramento	Sacramento City Unified	George Washington Carver School of Arts and Scienc	0	0	0	0	0	0	0	0	0	0	1415
34674390101907	Sacramento	Sacramento City Unified	The MET	4	1	2	0	0	4	9	1	0	21	1415
34674390101972	Sacramento	Sacramento City Unified	Rosemont High	28	1	7	1	3	13	29	9	0	91	1415
34674390102038	Sacramento	Sacramento City Unified	Sacramento Charter High	39	0	4	0	1	95	3	14	0	156	1415
34674390108951	Sacramento	Sacramento City Unified	Arthur A. Benjamin Health Professions High	10	0	4	0	1	1	1	1	0	18	1415
34674390114546	Sacramento	Sacramento City Unified	School of Engineering & Sciences	3	0	3	0	0	1	0	0	0	7	1415
34674393430154	Sacramento	Sacramento City Unified	American Legion High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
34674393430519	Sacramento	Sacramento City Unified	Capital City Independent Study	1	0	5	0	0	0	1	0	0	7	1415
34674393430865	Sacramento	Sacramento City Unified	West Campus	57	0	47	0	5	14	27	13	0	163	1415
34674393431012	Sacramento	Sacramento City Unified	Luther Burbank High	63	0	97	8	7	17	5	0	0	197	1415
34674393434636	Sacramento	Sacramento City Unified	Hiram W. Johnson High	17	0	24	2	0	4	4	0	0	51	1415
34674393434768	Sacramento	Sacramento City Unified	John F. Kennedy High	34	0	107	3	7	15	25	7	0	198	1415
34674393435419	Sacramento	Sacramento City Unified	C. K. McClatchy High	50	0	72	3	5	15	70	9	0	224	1415
34674470000001	Sacramento	San Juan Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
34674470121467	Sacramento	San Juan Unified	Aspire Alexander Twilight Secondary Academy	3	0	0	1	0	1	0	1	0	6	1415
34674473430048	Sacramento	San Juan Unified	Mesa Verde High	17	1	5	0	0	5	43	1	0	72	1415
34674473430097	Sacramento	San Juan Unified	La Entrada Continuation High	0	0	0	0	0	0	0	0	0	0	1415
34674473430386	Sacramento	San Juan Unified	El Sereno Alternative Education	0	1	1	0	0	0	2	0	0	4	1415
34674473430394	Sacramento	San Juan Unified	La Vista Center	0	0	0	0	0	0	0	0	0	0	1415
34674473430493	Sacramento	San Juan Unified	Bella Vista High	17	3	23	0	3	4	165	1	1	217	1415
34674473430691	Sacramento	San Juan Unified	Options for Youth-San Juan	0	0	0	0	0	0	0	0	0	0	1415
34674473430717	Sacramento	San Juan Unified	Visions In Education	4	0	0	0	2	2	38	0	0	46	1415
34674473430758	Sacramento	San Juan Unified	San Juan Choices Charter	1	1	0	0	0	0	3	0	0	5	1415
34674473431111	Sacramento	San Juan Unified	Casa Roble Fundamental High	13	1	4	0	3	4	96	0	0	121	1415
34674473432051	Sacramento	San Juan Unified	Del Campo High	22	4	10	3	4	14	115	0	0	172	1415
34674473432317	Sacramento	San Juan Unified	El Camino Fundamental High	26	7	11	1	2	12	147	0	0	206	1415
34674473432838	Sacramento	San Juan Unified	Encina Preparatory High	10	0	3	2	0	2	4	0	0	21	1415
34674473435930	Sacramento	San Juan Unified	Mira Loma High	10	2	94	0	7	4	78	0	1	196	1415
34674473436714	Sacramento	San Juan Unified	Rio Americano High	21	3	20	1	8	7	141	1	1	203	1415
34674473438504	Sacramento	San Juan Unified	San Juan High	5	0	2	0	1	3	16	0	0	27	1415
34674476034664	Sacramento	San Juan Unified	Laurel Ruff Transition	0	0	0	0	0	0	0	0	0	0	1415
34674476034938	Sacramento	San Juan Unified	Ralph Richardson Center	0	0	0	0	0	0	0	0	0	0	1415
34739730106377	Sacramento	Center Joint Unified	Global Youth Charter	0	0	0	0	0	0	0	0	0	0	1415
34739733430378	Sacramento	Center Joint Unified	Center High	9	0	14	0	6	4	27	3	0	63	1415
34739733430451	Sacramento	Center Joint Unified	McClellan High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
34739733430816	Sacramento	Center Joint Unified	Antelope View Charter	0	0	0	0	0	0	0	0	0	0	1415
34752830000001	Sacramento	Natomas Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
34752830102236	Sacramento	Natomas Unified	Inderkum High	34	1	34	4	24	35	13	5	5	155	1415
34752830112425	Sacramento	Natomas Unified	Natomas Pacific Pathways Prep	28	0	32	1	6	18	21	4	0	110	1415
34752833430584	Sacramento	Natomas Unified	Natomas High	39	0	11	0	4	8	7	3	0	72	1415
34752833430626	Sacramento	Natomas Unified	Discovery High	0	0	0	0	0	0	0	0	0	0	1415
34752833430659	Sacramento	Natomas Unified	Natomas Charter	27	0	1	0	6	3	32	13	1	83	1415
34765050000001	Sacramento	Twin Rivers Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
34765050101832	Sacramento	Twin Rivers Unified	Futures High	0	0	1	0	0	0	23	0	0	24	1415
34765050108415	Sacramento	Twin Rivers Unified	Heritage Peak Charter	0	0	0	0	0	0	0	0	0	0	1415
34765050108795	Sacramento	Twin Rivers Unified	Creative Connections Arts Academy	2	0	0	0	1	1	6	0	0	10	1415
34765050108837	Sacramento	Twin Rivers Unified	Community Collaborative Charter	0	0	0	0	0	0	0	0	0	0	1415
34765050114272	Sacramento	Twin Rivers Unified	SAVA: Sacramento Academic and Vocational Academy	0	0	0	0	0	0	0	0	0	0	1415
34765050130757	Sacramento	Twin Rivers Unified	Highlands Community Charter	0	0	0	0	0	0	0	0	0	0	1415
34765053430261	Sacramento	Twin Rivers Unified	Pacific Career and Technology High	0	0	0	0	0	0	0	0	0	0	1415
34765053430634	Sacramento	Twin Rivers Unified	Elwood J. Keema High	0	0	0	0	0	0	0	0	0	0	1415
34765053430881	Sacramento	Twin Rivers Unified	Vista Nueva Career and Technology High	0	0	0	0	0	0	0	0	0	0	1415
34765053433265	Sacramento	Twin Rivers Unified	Foothill High	16	1	9	2	0	6	16	0	0	50	1415
34765053433794	Sacramento	Twin Rivers Unified	Grant Union High	60	1	36	2	3	18	5	2	2	129	1415
34765053434370	Sacramento	Twin Rivers Unified	Highlands High	14	1	6	0	1	2	16	2	0	42	1415
34765053436979	Sacramento	Twin Rivers Unified	Rio Linda High	23	0	26	2	1	3	25	2	2	84	1415
35103553530037	San Benito	San Benito County Office of Education	San Benito County Opportunity	0	0	0	0	0	0	0	0	0	0	1415
35103553530045	San Benito	San Benito County Office of Education	San Benito County Juvenile Hall Court	0	0	0	0	0	0	0	0	0	0	1415
35675383530029	San Benito	San Benito High	San Andreas Continuation High	0	0	0	0	0	0	0	0	0	0	1415
35675383537008	San Benito	San Benito High	San Benito High	151	1	3	1	7	3	118	3	0	287	1415
35752593530060	San Benito	Aromas/San Juan Unified	Anzar High	20	0	2	0	1	0	14	2	0	39	1415
36103636069348	San Bernardino	San Bernardino County Office of Education	San Bernardino County Special Education	0	0	0	0	0	0	0	0	0	0	1415
36675870120592	San Bernardino	Adelanto Elementary	Alta Vista Public	0	0	0	0	0	0	0	0	0	0	1415
36675870128462	San Bernardino	Adelanto Elementary	Taylion High Desert Academy/Adelanto	0	0	0	0	0	0	0	0	0	0	1415
36676113630712	San Bernardino	Barstow Unified	Central High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
36676113630803	San Bernardino	Barstow Unified	Barstow High	26	3	2	1	2	6	18	0	0	58	1415
36676373630290	San Bernardino	Bear Valley Unified	Chautauqua High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
36676373631066	San Bernardino	Bear Valley Unified	Big Bear High	14	0	1	1	0	2	55	1	0	74	1415
36676520126243	San Bernardino	Chaffey Joint Union High	Chaffey District Online High	2	0	2	0	0	1	1	0	0	6	1415
36676523630225	San Bernardino	Chaffey Joint Union High	Alta Loma High	156	0	18	3	6	18	148	3	2	354	1415
36676523630373	San Bernardino	Chaffey Joint Union High	Etiwanda High	169	1	37	1	35	56	79	17	1	396	1415
36676523630571	San Bernardino	Chaffey Joint Union High	Rancho Cucamonga High	188	2	62	6	14	69	128	14	2	485	1415
36676523631058	San Bernardino	Chaffey Joint Union High	Los Osos High	114	4	78	0	28	36	190	7	1	458	1415
36676523631157	San Bernardino	Chaffey Joint Union High	Colony High	129	1	16	3	5	21	23	0	2	200	1415
36676523632205	San Bernardino	Chaffey Joint Union High	Chaffey High	181	0	0	0	3	3	15	1	0	203	1415
36676523633906	San Bernardino	Chaffey Joint Union High	Montclair High	248	0	22	1	4	11	12	0	3	301	1415
36676523634482	San Bernardino	Chaffey Joint Union High	Ontario High	222	1	10	1	1	3	7	1	0	246	1415
36676523637659	San Bernardino	Chaffey Joint Union High	Valley View High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
36676780000001	San Bernardino	Chino Valley Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
36676783630035	San Bernardino	Chino Valley Unified	Don Antonio Lugo High	79	1	2	0	3	2	23	1	0	111	1415
36676783630522	San Bernardino	Chino Valley Unified	Ruben S. Ayala High	114	1	134	1	43	10	102	12	0	417	1415
36676783631017	San Bernardino	Chino Valley Unified	Chino Hills High	134	1	87	3	41	28	130	14	0	438	1415
36676783631587	San Bernardino	Chino Valley Unified	Boys Republic High	0	0	0	0	0	0	0	0	0	0	1415
36676783631769	San Bernardino	Chino Valley Unified	Buena Vista Continuation High	0	0	0	0	0	0	0	0	0	0	1415
36676783632502	San Bernardino	Chino Valley Unified	Chino High	103	1	7	0	4	8	31	3	0	157	1415
36676860000001	San Bernardino	Colton Joint Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
36676860125500	San Bernardino	Colton Joint Unified	Grand Terrace High School at the Ray Abril Jr. Edu	98	0	6	0	5	15	27	5	0	156	1415
36676863630399	San Bernardino	Colton Joint Unified	Washington High	0	0	0	0	0	0	0	0	0	0	1415
36676863631322	San Bernardino	Colton Joint Unified	Bloomington High	136	0	1	1	3	3	10	0	0	154	1415
36676863632742	San Bernardino	Colton Joint Unified	Colton High	76	0	1	0	1	1	5	0	0	84	1415
36676863636131	San Bernardino	Colton Joint Unified	Slover Mountain High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
36677100000001	San Bernardino	Fontana Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
36677100108191	San Bernardino	Fontana Unified	Summit High	171	1	9	1	18	24	19	1	0	244	1415
36677100120758	San Bernardino	Fontana Unified	Jurupa Hills High	178	0	5	2	13	8	11	3	0	220	1415
36677103630019	San Bernardino	Fontana Unified	Birch High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
36677103630480	San Bernardino	Fontana Unified	Citrus High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
36677103630555	San Bernardino	Fontana Unified	Fontana A. B. Miller High	135	1	1	0	6	9	7	0	0	159	1415
36677103630902	San Bernardino	Fontana Unified	Henry J. Kaiser High	155	1	1	0	5	12	7	1	0	182	1415
36677103633302	San Bernardino	Fontana Unified	Fontana High	207	0	1	0	0	3	6	0	0	217	1415
36677360116723	San Bernardino	Helendale Elementary	Academy of Careers and Exploration	1	0	4	0	0	1	11	0	0	17	1415
36677360128439	San Bernardino	Helendale Elementary	Empire Springs Charter	2	0	0	0	0	0	3	1	0	6	1415
36677360130948	San Bernardino	Helendale Elementary	Independence Charter Academy	1	0	0	0	0	0	0	0	0	1	1415
36677770000001	San Bernardino	Morongo Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
36677770124214	San Bernardino	Morongo Unified	Hope Academy Charter	0	0	0	0	0	0	0	0	0	0	1415
36677773630217	San Bernardino	Morongo Unified	Black Rock Alternative/Continuation	0	0	0	0	0	0	0	0	0	0	1415
36677773636743	San Bernardino	Morongo Unified	Twentynine Palms High	15	1	1	0	1	4	18	8	0	48	1415
36677773638616	San Bernardino	Morongo Unified	Yucca Valley High	13	0	0	0	2	2	28	2	0	47	1415
36678013630266	San Bernardino	Needles Unified	Educational Training Center	0	0	0	0	0	0	0	0	0	0	1415
36678013634169	San Bernardino	Needles Unified	Needles High	2	0	2	0	0	0	5	0	0	9	1415
36678270111807	San Bernardino	Oro Grande Elementary	Mojave River Academy	0	0	0	0	0	0	0	0	0	0	1415
36678270113928	San Bernardino	Oro Grande Elementary	Riverside Preparatory	41	0	0	0	1	7	35	3	0	87	1415
36678430000000	San Bernardino	Redlands Unified	District Office	0	0	0	0	0	0	0	0	0	0	1415
36678430118802	San Bernardino	Redlands Unified	Citrus Valley High	97	1	37	1	11	12	88	12	0	259	1415
36678430127837	San Bernardino	Redlands Unified	Redlands eAcademy	1	0	0	0	0	0	2	0	0	3	1415
36678433630779	San Bernardino	Redlands Unified	Redlands East Valley High	75	1	17	1	3	10	117	8	1	233	1415
36678433630928	San Bernardino	Redlands Unified	Grove	1	1	0	0	0	1	12	2	0	17	1415
36678433634995	San Bernardino	Redlands Unified	Orangewood High (Continuation)	0	0	0	0	0	0	0	0	0	0	1415
36678433635042	San Bernardino	Redlands Unified	Redlands Senior High	74	0	58	6	26	13	103	3	3	286	1415
36678500000001	San Bernardino	Rialto Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
36678500102830	San Bernardino	Rialto Unified	Wilmer Amina Carter High	175	1	8	0	2	44	18	1	0	249	1415
36678503630159	San Bernardino	Rialto Unified	Milor Continuation High	0	0	0	0	0	0	0	0	0	0	1415
36678503630530	San Bernardino	Rialto Unified	Zupanic High	1	0	0	0	0	0	0	0	0	1	1415
36678503630597	San Bernardino	Rialto Unified	Rialto High	204	0	8	1	3	7	4	0	0	227	1415
36678503633005	San Bernardino	Rialto Unified	Eisenhower Senior High	128	0	6	0	3	16	4	1	0	158	1415
36678683630241	San Bernardino	Rim of the World Unified	Mountain High	0	0	0	0	0	0	0	0	0	0	1415
36678683635265	San Bernardino	Rim of the World Unified	Rim of the World Senior High	26	1	0	0	0	1	88	1	0	117	1415
36678760000000	San Bernardino	San Bernardino City Unified	District Office	0	0	0	0	0	0	0	0	0	0	1415
36678760107730	San Bernardino	San Bernardino City Unified	ASA Charter	0	0	0	0	0	0	0	0	0	0	1415
36678760109850	San Bernardino	San Bernardino City Unified	Public Safety Academy	8	0	1	0	0	0	0	0	0	9	1415
36678760120568	San Bernardino	San Bernardino City Unified	Options for Youth-San Bernardino	0	0	0	0	0	0	0	0	0	0	1415
36678760125450	San Bernardino	San Bernardino City Unified	Indian Springs High	65	0	4	0	0	7	7	0	0	83	1415
36678760128405	San Bernardino	San Bernardino City Unified	Center For Learning and Educational Success	2	0	0	0	0	2	0	1	0	5	1415
36678763630308	San Bernardino	San Bernardino City Unified	San Andreas High	0	0	0	0	0	0	0	0	0	0	1415
36678763630993	San Bernardino	San Bernardino City Unified	Provisional Accelerated Learning Academy	0	0	0	0	0	0	0	0	0	0	1415
36678763631082	San Bernardino	San Bernardino City Unified	Arroyo Valley High	153	0	2	0	0	12	6	0	0	173	1415
36678763631090	San Bernardino	San Bernardino City Unified	Middle College High	34	0	1	0	1	7	8	0	0	51	1415
36678763632221	San Bernardino	San Bernardino City Unified	Cajon High	141	1	14	2	4	41	61	1	0	265	1415
36678763632809	San Bernardino	San Bernardino City Unified	Sierra High	0	0	0	0	0	0	0	0	0	0	1415
36678763634680	San Bernardino	San Bernardino City Unified	Pacific High	73	0	4	1	2	9	3	0	0	92	1415
36678763635844	San Bernardino	San Bernardino City Unified	San Bernardino High	93	0	5	0	1	12	4	0	0	115	1415
36678763636081	San Bernardino	San Bernardino City Unified	San Gorgonio High	81	0	12	0	1	15	11	0	0	120	1415
36678923636487	San Bernardino	Trona Joint Unified	Trona High	0	0	0	0	0	0	0	0	0	0	1415
36679340110064	San Bernardino	Victor Valley Union High	University Preparatory	73	0	12	0	10	8	26	0	0	129	1415
36679340125419	San Bernardino	Victor Valley Union High	Adelanto High	47	0	1	0	1	13	2	2	0	66	1415
36679343630100	San Bernardino	Victor Valley Union High	Goodwill High	0	0	0	0	0	0	0	0	0	0	1415
36679343630670	San Bernardino	Victor Valley Union High	Options for Youth-Victorville Charter	0	0	0	0	0	0	0	0	0	0	1415
36679343630761	San Bernardino	Victor Valley Union High	Excelsior Charter	23	0	2	0	3	9	30	0	0	67	1415
36679343630787	San Bernardino	Victor Valley Union High	Silverado High	84	1	8	1	6	22	16	5	0	143	1415
36679343638012	San Bernardino	Victor Valley Union High	Victor Valley High	52	0	4	1	0	13	19	1	0	90	1415
36679590101410	San Bernardino	Yucaipa-Calimesa Joint Unified	Oak View High School & Education Center	1	0	0	0	0	0	0	0	0	1	1415
36679590101816	San Bernardino	Yucaipa-Calimesa Joint Unified	Green Valley Independent Study	0	0	0	0	0	0	2	0	0	2	1415
36679593633351	San Bernardino	Yucaipa-Calimesa Joint Unified	Green Valley High	0	0	0	0	0	0	1	0	0	1	1415
36679593638509	San Bernardino	Yucaipa-Calimesa Joint Unified	Yucaipa High	77	4	10	0	3	3	161	2	0	260	1415
36738583630076	San Bernardino	Baker Valley Unified	Baker High	9	0	0	0	0	0	1	0	0	10	1415
36738900118109	San Bernardino	Silver Valley Unified	Silver Valley Community Day	0	0	0	0	0	0	0	0	0	0	1415
36738903630274	San Bernardino	Silver Valley Unified	Silver Valley High	7	0	1	0	2	5	6	2	0	23	1415
36738903630282	San Bernardino	Silver Valley Unified	Calico Continuation High	0	0	0	0	0	0	0	0	0	0	1415
36738903631199	San Bernardino	Silver Valley Unified	Silver Valley Academy	0	0	0	0	0	0	0	0	0	0	1415
36739573630233	San Bernardino	Snowline Joint Unified	Serrano High	38	0	12	0	2	2	61	2	0	117	1415
36739573630365	San Bernardino	Snowline Joint Unified	Chaparral High	0	0	0	0	0	0	0	0	0	0	1415
36739573630589	San Bernardino	Snowline Joint Unified	Snowline Virtual	0	0	0	0	0	0	0	0	0	0	1415
36739573631108	San Bernardino	Snowline Joint Unified	Eagle Summit Community Day	0	0	0	0	0	0	0	0	0	0	1415
36750440000001	San Bernardino	Hesperia Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1415
36750440107516	San Bernardino	Hesperia Unified	Summit Leadership Academy-High Desert	12	0	1	0	2	1	7	1	0	24	1415
36750440114389	San Bernardino	Hesperia Unified	Mirus Secondary	3	0	0	0	0	0	1	0	0	4	1415
36750440115444	San Bernardino	Hesperia Unified	Canyon Ridge High	3	0	0	0	0	0	2	0	1	6	1415
36750440116707	San Bernardino	Hesperia Unified	Encore Jr./Sr. High School for the Performing and	13	1	0	0	1	1	20	6	0	42	1415
36750440119115	San Bernardino	Hesperia Unified	Oak Hills High	6	0	0	0	0	1	1	0	0	8	1415
36750443630407	San Bernardino	Hesperia Unified	Hesperia High	9	0	0	0	0	0	3	0	0	12	1415
36750443630472	San Bernardino	Hesperia Unified	Mojave High	23	0	0	0	0	3	6	0	0	32	1415
36750443630746	San Bernardino	Hesperia Unified	Sultana High	2	0	0	0	0	0	0	0	0	2	1415
36750443630811	San Bernardino	Hesperia Unified	Shadow Ridge	0	0	0	0	0	0	0	0	0	0	1415
36750510115089	San Bernardino	Lucerne Valley Unified	Sky Mountain Charter	0	0	0	0	0	0	0	0	0	0	1415
36750513630563	San Bernardino	Lucerne Valley Unified	Lucerne Valley High	11	0	0	0	0	0	5	0	0	16	1415
36750513630696	San Bernardino	Lucerne Valley Unified	Mountain View High	0	0	0	0	0	0	0	0	0	0	1415
36750693630456	San Bernardino	Upland Unified	Hillside High	0	0	0	0	0	0	0	0	0	0	1415
36750693637584	San Bernardino	Upland Unified	Upland High	121	1	40	3	6	14	111	13	1	310	1415
36750773630423	San Bernardino	Apple Valley Unified	Apple Valley High	41	0	9	0	0	10	85	0	0	145	1415
36750773630894	San Bernardino	Apple Valley Unified	Granite Hills High	26	0	12	1	2	7	50	2	0	100	1415
36750773631009	San Bernardino	Apple Valley Unified	High Desert Premier Academy	0	0	0	0	0	0	0	0	0	0	1415
36750773631207	San Bernardino	Apple Valley Unified	Academy for Academic Excellence	9	0	2	0	5	2	30	2	0	50	1415
37103710115998	San Diego	San Diego County Office of Education	San Pasqual Academy	0	0	0	0	0	0	0	0	0	0	1415
37103710120493	San Diego	San Diego County Office of Education	Monarch	0	0	0	0	0	0	0	0	0	0	1415
37103710128520	San Diego	San Diego County Office of Education	San Diego County Community	0	0	0	0	0	0	0	0	0	0	1415
37103710128538	San Diego	San Diego County Office of Education	San Diego County Court	0	0	0	0	0	0	0	0	0	0	1415
37103711996545	San Diego	San Diego County Office of Education	North Coastal Consortium Schools	0	0	0	0	0	0	0	0	0	0	1415
37103716119119	San Diego	San Diego County Office of Education	Literacy First Charter	3	0	2	0	0	1	5	1	0	12	1415
37679830117887	San Diego	Borrego Springs Unified	Juan Bautista de Anza	1	0	0	0	0	0	6	0	0	7	1415
37679830131144	San Diego	Borrego Springs Unified	Diego Springs Academy	0	0	0	0	0	0	0	0	0	0	1415
37679833730447	San Diego	Borrego Springs Unified	Borrego Springs High	5	0	0	0	0	0	3	0	0	8	1415
37679833731098	San Diego	Borrego Springs Unified	Palm Canyon Continuation High	0	0	0	0	0	0	0	0	0	0	1415
